	GT1	GT10	GT11	GT12	GT13	GT14	GT15	GT16	GT17	GT18	GT2	GT3	GT4	GT5	GT6	GT7	GT8	GT9	HHM1	HHM10	HHM11	HHM12	HHM13	HHM14	HHM15	HHM16	HHM17	HHM18	HHM2	HHM3	HHM4	HHM5	HHM6	HHM7	HHM8	HHM9
ASV_19322	1	0	0	6	1	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	1	0	5	4	0	0	0	0	1	0	0	0	2
ASV_19361	0	0	0	0	1	18	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0
ASV_19571	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19970	4	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	4	0	0	1	8	0	0	0	4	0	0	0	0
ASV_20022	6	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	7	0	2	0	2	0	0	0	2	0	0	0	0
ASV_20097	1	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	4	0	0	0	0
ASV_20121	2	3	0	12	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20144	2	3	0	1	1	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	3
ASV_20197	0	2	0	3	1	0	0	3	0	0	0	0	0	3	0	0	9	4	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
ASV_20219	0	12	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	5
ASV_20598	0	0	0	0	3	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
ASV_20634	0	0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
ASV_21169	0	0	0	0	2	2	0	0	0	0	0	0	0	8	0	0	0	1	0	1	0	0	0	0	0	9	0	2	0	0	0	1	0	0	0	2
ASV_21303	7	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0
ASV_21307	3	0	0	9	3	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	4	0	0	0	2	0	0	0	0
ASV_21348	1	0	0	3	0	1	0	4	0	0	0	0	0	16	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_21533	0	7	0	1	2	1	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	2
ASV_21536	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
ASV_21558	0	2	0	0	0	0	0	1	0	0	0	0	0	3	0	0	2	0	0	1	0	0	0	2	0	1	0	1	0	0	0	2	0	0	0	13
ASV_21899	0	0	0	3	0	12	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	5	0	0	0	0	0	0	0	0
ASV_22024	0	1	0	1	1	3	0	0	0	0	0	0	0	3	0	0	9	0	0	4	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	2
ASV_22719	0	0	0	0	1	4	0	1	0	0	0	0	0	4	0	0	3	1	0	6	0	0	0	3	0	2	2	0	0	0	0	1	0	0	0	0
ASV_22927	3	0	0	3	0	1	0	2	0	0	0	0	0	5	0	0	4	0	0	3	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	1
ASV_22956	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	22	0	0	0	0
ASV_22972	4	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	6	2	0	2	0	0	0	2	0	1	0	3	0	0	0	5	0	0	0	0
ASV_23001	3	0	0	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	4	0	9	0	2	0	0	0	2	0	0	0	0
ASV_23026	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	9	0	0	0	0	0	0	0	0	0	0
ASV_23218	0	1	0	2	6	0	0	1	0	0	0	0	0	1	0	0	4	0	0	3	0	0	0	0	0	2	4	4	0	0	0	0	0	0	0	0
ASV_23507	1	0	0	4	4	3	0	0	0	0	0	0	0	6	0	0	1	1	0	0	0	0	0	0	0	2	1	3	0	0	0	2	0	0	0	0
ASV_23520	2	0	0	7	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	5	0	0	0	1	0	0	0	0
ASV_23542	0	0	0	6	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	2
ASV_23568	1	0	0	13	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0
ASV_23612	0	0	0	4	1	0	0	0	0	0	0	0	0	5	0	0	5	0	0	3	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	1
ASV_23619	2	1	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	3	0	0	0	0	0	1	0	0	0	2
ASV_23634	1	0	0	4	0	2	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	4	0	1	0	7	0	0	0	2	0	0	0	2
ASV_23659	0	0	0	0	8	5	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	3	6	1	0	0	0	0	0	0	0	0
ASV_23660	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	8	0	3	0	0	0	4	0	0	0	0
ASV_24527	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	2	0	8	3	3	0	0	0	0	0	0	0	0
ASV_24528	1	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	10
ASV_24674	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	5	0	2	0	0	0	16	0	0	0	0
ASV_24692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	25
ASV_24737	3	0	0	2	1	1	0	0	0	0	0	0	0	2	0	0	1	2	0	3	0	0	0	1	0	1	0	6	0	0	0	5	0	0	0	0
ASV_24770	7	1	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	1	0	3	0	5	0	0	0	1	0	0	0	0
ASV_24791	10	3	0	2	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	2
ASV_24870	3	3	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_24889	1	5	0	2	0	0	0	3	0	0	0	0	0	3	0	0	3	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	5
ASV_24991	0	4	0	2	1	2	0	1	0	0	0	0	0	1	0	0	5	1	0	4	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	0
ASV_25011	0	10	0	1	6	0	0	4	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ASV_25076	0	7	0	2	3	2	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	0	0	2	1	0	0	0	0	4	0	0	0	0
ASV_25413	0	0	0	3	5	1	0	12	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ASV_25419	6	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	1
ASV_25428	0	0	0	5	10	1	0	3	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
ASV_25526	1	0	0	7	1	3	0	0	0	0	0	0	0	5	0	0	1	3	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1
ASV_25550	0	2	0	15	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0
ASV_25624	0	5	0	1	3	2	0	0	0	0	0	0	0	3	0	0	3	2	0	1	0	0	0	0	0	4	3	1	0	0	0	0	0	0	0	0
ASV_25640	0	2	0	2	3	4	0	0	0	0	0	0	0	1	0	0	3	7	0	2	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0
ASV_25737	1	0	0	3	1	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	3	0	7	0	0	0	7	0	0	0	0
ASV_26080	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
ASV_11570	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	7	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1
ASV_11840	0	2	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
ASV_12203	4	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	1	3	0	0	0	4	0	0	0	1
ASV_12787	4	0	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	5	5	0	0	0	1	0	0	0	0
ASV_13160	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
ASV_13296	15	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0	0
ASV_13299	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	0	4	0	0	0	0	0	0	0	0	0	6
ASV_13318	5	0	0	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	1	1	3	0	0	0	0	0	0	0	0
ASV_13325	3	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0
ASV_13369	6	0	0	0	3	1	0	2	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	5	0	1	4	0	0	0	0	1	0	0	0	0
ASV_13385	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13392	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ASV_13587	0	0	0	14	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	5	1	1	0	0	0	1	0	0	0	0
ASV_13873	2	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	8	0	1	0	1	0	0	0	5	0	0	0	0
ASV_13885	1	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	1
ASV_13888	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	1	0	0	0	0	0	0	0	1
ASV_13904	1	2	0	1	1	1	0	7	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	3
ASV_13912	7	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	2	0	0	1	7	0	0	0	0	0	0	0	2
ASV_13924	1	3	0	1	0	2	0	0	0	0	0	0	0	1	0	0	2	10	0	1	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0
ASV_13928	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	6
ASV_13932	0	2	0	1	2	2	0	2	0	0	0	0	0	8	0	0	2	2	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
ASV_13934	0	12	0	3	3	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ASV_13948	0	1	0	3	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ASV_13953	0	3	0	3	7	2	0	2	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2
ASV_13987	0	5	0	1	2	2	0	4	0	0	0	0	0	0	0	0	4	4	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ASV_14169	0	0	0	0	9	4	0	0	0	0	0	0	0	1	0	0	3	2	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_14297	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV_14451	5	0	0	5	0	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	4	0	1	0	6	0	0	0	1	0	0	0	0
ASV_14482	1	0	0	7	5	3	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	1
ASV_14491	4	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	4
ASV_14534	2	1	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	3	0	8	2	2	0	0	0	1	0	0	0	1
ASV_14536	5	0	0	6	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	3	0	0	2	4	0	0	0	1	0	0	0	0
ASV_14558	0	3	0	0	0	1	0	4	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	7
ASV_14593	0	2	0	5	2	0	0	0	0	0	0	0	0	0	0	0	1	8	0	2	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0
ASV_15154	5	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	8
ASV_15270	3	0	0	8	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	2	5	0	0	0	0	0	0	0	1
ASV_15316	2	1	0	8	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	0	0	3	0	0	0	0
ASV_15318	0	13	0	1	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	5	0	0	0	0
ASV_15325	0	4	0	4	6	5	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0
ASV_15541	0	0	0	3	1	3	0	0	0	0	0	0	0	4	0	0	0	1	0	6	0	0	0	0	0	3	1	2	0	0	0	1	0	0	0	2
ASV_15546	0	0	0	4	0	2	0	1	0	0	0	0	0	1	0	0	0	12	0	1	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0
ASV_15548	1	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	2	0	0	0	1
ASV_15552	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	2	3	0	0	0	0	3	0	0	0	0
ASV_15595	0	0	0	0	3	7	0	1	0	0	0	0	0	3	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_15598	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	1	0	0	0	0
ASV_15609	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	6	0	2	1	0	0	0	0	0	0	0	0	7
ASV_15744	0	0	0	0	0	0	0	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ASV_15746	0	1	0	0	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_15959	2	0	0	5	0	3	0	0	0	0	0	0	0	1	0	0	2	3	0	2	0	0	0	2	0	0	1	4	0	0	0	2	0	0	0	0
ASV_15969	7	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	4	0	0	0	7	0	0	0	1
ASV_15970	6	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	3	3	0	0	0	0	0	0	0	3
ASV_15978	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	13	0	0	0	5	0	0	0	0
ASV_15984	3	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	1	0	5	1	1	0	0	0	5	0	0	0	0
ASV_15993	10	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	1
ASV_15996	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV_16012	2	0	0	6	0	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	3	1	0	0	0	6	0	0	0	2
ASV_16031	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	8	0	0	0	0
ASV_16093	0	3	0	2	0	6	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0	0	0	4	2	2	0	0	0	1	0	0	0	0
ASV_16100	0	1	0	1	0	0	0	0	0	0	0	0	0	14	0	0	3	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
ASV_16105	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	4	6	0	6	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0
ASV_16311	0	0	0	4	1	1	0	0	0	0	0	0	0	3	0	0	8	2	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_16326	0	2	0	2	7	0	0	0	0	0	0	0	0	5	0	0	1	1	0	2	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0
ASV_16357	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6	17	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_16368	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	2	2	0	3	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	1
ASV_16795	4	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	5	0	0	0	1	0	0	0	0
ASV_16861	2	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	1	0	0	0	8
ASV_16883	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV_16961	0	4	0	1	0	2	0	3	0	0	0	0	0	7	0	0	1	4	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1
ASV_16974	0	6	0	1	5	0	0	0	0	0	0	0	0	3	0	0	3	0	0	2	0	0	0	0	0	1	2	4	0	0	0	0	0	0	0	0
ASV_17186	0	0	0	1	0	5	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
ASV_17249	0	0	0	3	1	0	0	1	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	4	0	6	3	1	0	0	0	2	0	0	0	0
ASV_17262	0	0	0	0	3	1	0	2	0	0	0	0	0	1	0	0	4	4	0	2	0	0	0	0	0	0	5	2	0	0	0	3	0	0	0	0
ASV_17267	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
ASV_17276	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	14	0	0	0	0
ASV_17441	1	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	5
ASV_17678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26
ASV_17703	5	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	1	1	0	0	0	2	0	0	0	3
ASV_17720	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	3	3	0	0	0	3	0	0	0	4
ASV_17760	4	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	6	0	0	0	5	0	0	0	0
ASV_17782	4	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	2	0	2	0	0	0	2	0	0	0	4
ASV_17790	2	1	0	0	2	0	0	2	0	0	0	0	0	11	0	0	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ASV_17830	0	2	0	0	1	14	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	2
ASV_17845	0	2	0	0	0	1	0	3	0	0	0	0	0	2	0	0	8	0	0	1	0	0	0	0	0	1	0	4	0	0	0	2	0	0	0	3
ASV_17849	2	8	0	3	0	3	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0
ASV_17874	0	1	0	0	0	0	0	9	0	0	0	0	0	2	0	0	8	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4
ASV_18104	0	0	0	2	0	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0
ASV_18141	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	1	8	0	4	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	3
ASV_18158	0	0	0	1	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
ASV_18160	0	0	0	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	4	0	0	0	6	0	0	0	1
ASV_18180	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	13	0	0	0	5
ASV_18218	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	1	0	0	0	0
ASV_18251	0	2	0	2	0	8	0	1	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	2	6	0	0	0	0	1	0	0	0	0
ASV_18419	0	1	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	12
ASV_18672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0
ASV_18715	7	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	5	0	0	0	2	0	0	0	4
ASV_18772	5	1	0	4	1	1	0	4	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	2
ASV_18773	1	2	0	0	5	0	0	13	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_18800	5	6	0	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	5	0	1	1	1	0	0	0	0	0	0	0	0
ASV_18810	8	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	2	0	2	1	0	0	0	0	6	0	0	0	0
ASV_18840	3	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	4	0	0	0	4	0	0	0	6
ASV_18860	2	1	0	13	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0
ASV_18887	0	20	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_18914	0	1	0	0	16	0	0	0	0	0	0	0	0	2	0	0	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18948	0	2	0	5	2	1	0	1	0	0	0	0	0	1	0	0	2	3	0	1	0	0	0	1	0	2	4	0	0	0	0	2	0	0	0	0
ASV_18974	1	7	0	2	3	4	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1
ASV_19202	3	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	2	4	0	0	0	0	0	0	0	2
ASV_19228	0	0	0	11	2	2	0	0	0	0	0	0	0	2	0	0	1	3	0	0	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0
ASV_19233	0	1	0	4	13	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ASV_19289	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	9	0	0	0	9
ASV_19305	3	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0
ASV_19321	0	3	0	0	7	1	0	0	0	0	0	0	0	1	0	0	1	2	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV_19575	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	18	0	0	0	1	0	0	0	0
ASV_19581	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19995	24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20005	5	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	4	0	0	0	2	0	0	0	1
ASV_20065	1	2	0	0	0	0	0	14	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
ASV_20067	2	0	0	2	0	2	0	0	0	0	0	0	0	5	0	0	0	1	0	5	0	0	0	3	0	2	3	0	0	0	0	2	0	0	0	0
